fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1000,laplace,M5_backoff2,-0.030908090567514066,-0.0229690843334766,0.4169278996865204,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace_eb,M1_global,-0.06315210198860931,-0.02819463300013617,0.5642633228840125,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace_eb,M2_team,-0.036157564916954515,-0.027787152782876662,0.23197492163009403,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace_eb,M4_intersection,-0.02386328008107631,-0.03229990050336784,0.16300940438871472,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace_eb,M5_backoff2,-0.05176893680073251,-0.031738708829244476,0.445141065830721,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1001,laplace,M1_global,-0.06946562179203691,-0.04604044878931255,0.5391849529780565,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace,M2_team,-0.030474121083847033,-0.005975537165579004,0.2664576802507837,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace,M4_intersection,-0.028998167724071253,-0.00338277921407574,0.21630094043887146,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace,M5_backoff2,-0.06508792637844445,-0.047951148221485294,0.49216300940438873,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace_eb,M1_global,-0.061804222451014953,-0.05200821544309395,0.5830721003134797,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace_eb,M2_team,-0.03410155709167259,-0.011378271312549197,0.3072100313479624,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
0.02,17,1001,laplace_eb,M4_intersection,-0.030295991131504503,-0.006979867769259271,0.2476489028213166,0.9158620689655171,0.618871473354232,0.44407523510971797,0.3294984326018809
